labels,path
neutral,../input/cremad/AudioWAV//1016_TAI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1050_IWL_ANG_XX.wav
fear,../input/cremad/AudioWAV//1066_IEO_FEA_MD.wav
neutral,../input/cremad/AudioWAV//1083_IOM_NEU_XX.wav
sad,../input/cremad/AudioWAV//1085_ITS_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1068_TSI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1027_TSI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1032_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1064_IWW_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1068_TAI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1080_IEO_FEA_HI.wav
neutral,../input/cremad/AudioWAV//1027_TSI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1001_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1085_TAI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1019_IEO_NEU_XX.wav
angry,../input/cremad/AudioWAV//1040_IEO_ANG_LO.wav
disgust,../input/cremad/AudioWAV//1081_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1066_TIE_HAP_XX.wav
happy,../input/cremad/AudioWAV//1065_TIE_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1067_TAI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1090_IWW_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1068_TSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1036_TSI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1039_TAI_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1042_TAI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1001_DFA_SAD_XX.wav
sad,../input/cremad/AudioWAV//1070_TSI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1090_MTI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1040_ITH_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1026_IWW_NEU_XX.wav
angry,../input/cremad/AudioWAV//1027_TAI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1027_IOM_DIS_XX.wav
sad,../input/cremad/AudioWAV//1057_WSI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1045_IEO_DIS_HI.wav
angry,../input/cremad/AudioWAV//1033_IOM_ANG_XX.wav
sad,../input/cremad/AudioWAV//1039_TSI_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1039_IWL_NEU_XX.wav
angry,../input/cremad/AudioWAV//1031_IEO_ANG_MD.wav
sad,../input/cremad/AudioWAV//1087_ITS_SAD_XX.wav
angry,../input/cremad/AudioWAV//1083_IEO_ANG_MD.wav
neutral,../input/cremad/AudioWAV//1015_WSI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1077_WSI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1067_DFA_FEA_XX.wav
happy,../input/cremad/AudioWAV//1035_TAI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1077_DFA_NEU_XX.wav
fear,../input/cremad/AudioWAV//1034_IEO_FEA_HI.wav
neutral,../input/cremad/AudioWAV//1016_DFA_NEU_XX.wav
fear,../input/cremad/AudioWAV//1070_DFA_FEA_XX.wav
angry,../input/cremad/AudioWAV//1035_IWL_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1022_ITH_NEU_XX.wav
sad,../input/cremad/AudioWAV//1016_IEO_SAD_LO.wav
sad,../input/cremad/AudioWAV//1044_DFA_SAD_XX.wav
sad,../input/cremad/AudioWAV//1027_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1005_IOM_FEA_XX.wav
fear,../input/cremad/AudioWAV//1023_IEO_FEA_HI.wav
neutral,../input/cremad/AudioWAV//1005_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1041_WSI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1032_IWW_HAP_XX.wav
sad,../input/cremad/AudioWAV//1039_TIE_SAD_XX.wav
fear,../input/cremad/AudioWAV//1017_IOM_FEA_XX.wav
sad,../input/cremad/AudioWAV//1069_TIE_SAD_XX.wav
angry,../input/cremad/AudioWAV//1032_IWL_ANG_XX.wav
fear,../input/cremad/AudioWAV//1011_TAI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1032_IWL_SAD_XX.wav
happy,../input/cremad/AudioWAV//1066_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1045_IEO_ANG_LO.wav
neutral,../input/cremad/AudioWAV//1041_WSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1031_ITS_DIS_XX.wav
sad,../input/cremad/AudioWAV//1062_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1033_TSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1050_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1088_TSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1015_DFA_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1032_IEO_DIS_MD.wav
neutral,../input/cremad/AudioWAV//1077_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1035_IWW_HAP_XX.wav
fear,../input/cremad/AudioWAV//1086_IOM_FEA_XX.wav
fear,../input/cremad/AudioWAV//1023_ITS_FEA_XX.wav
angry,../input/cremad/AudioWAV//1044_MTI_ANG_XX.wav
angry,../input/cremad/AudioWAV//1088_WSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1011_DFA_NEU_XX.wav
angry,../input/cremad/AudioWAV//1062_DFA_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1023_TIE_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1066_IOM_NEU_XX.wav
angry,../input/cremad/AudioWAV//1005_IWL_ANG_XX.wav
sad,../input/cremad/AudioWAV//1081_TAI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1011_IEO_FEA_LO.wav
neutral,../input/cremad/AudioWAV//1065_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1011_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1035_IOM_NEU_XX.wav
happy,../input/cremad/AudioWAV//1042_IEO_HAP_LO.wav
neutral,../input/cremad/AudioWAV//1065_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1059_IEO_SAD_MD.wav
neutral,../input/cremad/AudioWAV//1045_ITH_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1042_WSI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1039_ITS_SAD_XX.wav
sad,../input/cremad/AudioWAV//1050_ITH_SAD_XX.wav
sad,../input/cremad/AudioWAV//1034_ITH_SAD_XX.wav
fear,../input/cremad/AudioWAV//1085_TAI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1039_IWW_HAP_XX.wav
happy,../input/cremad/AudioWAV//1017_IWL_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1050_TIE_NEU_XX.wav
fear,../input/cremad/AudioWAV//1080_IWL_FEA_XX.wav
angry,../input/cremad/AudioWAV//1022_IWW_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1065_IEO_DIS_MD.wav
angry,../input/cremad/AudioWAV//1068_MTI_ANG_XX.wav
sad,../input/cremad/AudioWAV//1014_IOM_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1059_DFA_DIS_XX.wav
happy,../input/cremad/AudioWAV//1090_TAI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1032_ITS_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1041_WSI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1022_IEO_FEA_LO.wav
happy,../input/cremad/AudioWAV//1019_IOM_HAP_XX.wav
fear,../input/cremad/AudioWAV//1069_WSI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1081_DFA_HAP_XX.wav
happy,../input/cremad/AudioWAV//1015_IEO_HAP_HI.wav
angry,../input/cremad/AudioWAV//1005_WSI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1064_TAI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1086_TAI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1045_WSI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1016_DFA_ANG_XX.wav
angry,../input/cremad/AudioWAV//1064_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1050_IEO_DIS_MD.wav
fear,../input/cremad/AudioWAV//1081_IWW_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1026_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1077_IWW_FEA_XX.wav
happy,../input/cremad/AudioWAV//1019_TAI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1040_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1038_TSI_SAD_XX.wav
happy,../input/cremad/AudioWAV//1045_IEO_HAP_HI.wav
angry,../input/cremad/AudioWAV//1067_TIE_ANG_XX.wav
angry,../input/cremad/AudioWAV//1017_TAI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1019_MTI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1035_IEO_HAP_LO.wav
sad,../input/cremad/AudioWAV//1077_MTI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1045_IEO_DIS_LO.wav
angry,../input/cremad/AudioWAV//1005_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1057_IEO_FEA_LO.wav
angry,../input/cremad/AudioWAV//1083_IWL_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1019_WSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1059_IEO_DIS_LO.wav
disgust,../input/cremad/AudioWAV//1026_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1085_ITS_NEU_XX.wav
sad,../input/cremad/AudioWAV//1027_IOM_SAD_XX.wav
angry,../input/cremad/AudioWAV//1027_TSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1023_IOM_DIS_XX.wav
fear,../input/cremad/AudioWAV//1044_WSI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1081_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1064_IEO_HAP_LO.wav
sad,../input/cremad/AudioWAV//1026_TIE_SAD_XX.wav
sad,../input/cremad/AudioWAV//1071_WSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1068_IEO_ANG_MD.wav
disgust,../input/cremad/AudioWAV//1090_WSI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1035_IOM_SAD_XX.wav
fear,../input/cremad/AudioWAV//1051_IEO_FEA_HI.wav
disgust,../input/cremad/AudioWAV//1039_WSI_DIS_XX.wav
sad,../input/cremad/AudioWAV//1036_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1017_TSI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1048_MTI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1071_DFA_FEA_XX.wav
fear,../input/cremad/AudioWAV//1081_WSI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1014_IEO_FEA_LO.wav
happy,../input/cremad/AudioWAV//1019_IEO_HAP_MD.wav
happy,../input/cremad/AudioWAV//1016_IEO_HAP_LO.wav
happy,../input/cremad/AudioWAV//1059_TAI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1090_IWL_ANG_XX.wav
happy,../input/cremad/AudioWAV//1040_TIE_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1045_MTI_DIS_XX.wav
fear,../input/cremad/AudioWAV//1067_MTI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1081_TSI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1032_ITS_NEU_XX.wav
fear,../input/cremad/AudioWAV//1071_IEO_FEA_MD.wav
sad,../input/cremad/AudioWAV//1016_DFA_SAD_XX.wav
happy,../input/cremad/AudioWAV//1070_IEO_HAP_MD.wav
happy,../input/cremad/AudioWAV//1041_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1015_ITS_HAP_XX.wav
happy,../input/cremad/AudioWAV//1086_ITS_HAP_XX.wav
fear,../input/cremad/AudioWAV//1077_TIE_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1088_IWL_DIS_XX.wav
sad,../input/cremad/AudioWAV//1027_TSI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1057_TSI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1032_MTI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1066_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1011_MTI_HAP_XX.wav
angry,../input/cremad/AudioWAV//1059_MTI_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1027_ITS_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1087_IWL_NEU_XX.wav
fear,../input/cremad/AudioWAV//1040_IEO_FEA_MD.wav
fear,../input/cremad/AudioWAV//1014_IWL_FEA_XX.wav
angry,../input/cremad/AudioWAV//1005_DFA_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1027_IEO_DIS_LO.wav
fear,../input/cremad/AudioWAV//1051_IWL_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1036_TIE_DIS_XX.wav
angry,../input/cremad/AudioWAV//1087_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1040_IEO_FEA_HI.wav
disgust,../input/cremad/AudioWAV//1022_IOM_DIS_XX.wav
happy,../input/cremad/AudioWAV//1044_MTI_HAP_XX.wav
fear,../input/cremad/AudioWAV//1044_IOM_FEA_XX.wav
fear,../input/cremad/AudioWAV//1064_MTI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1062_TAI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1067_IEO_SAD_HI.wav
sad,../input/cremad/AudioWAV//1040_IWW_SAD_XX.wav
sad,../input/cremad/AudioWAV//1015_IEO_SAD_LO.wav
angry,../input/cremad/AudioWAV//1035_IWW_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1050_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1016_IEO_SAD_HI.wav
sad,../input/cremad/AudioWAV//1038_ITH_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1011_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1023_IWL_SAD_XX.wav
fear,../input/cremad/AudioWAV//1086_MTI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1026_IEO_ANG_MD.wav
angry,../input/cremad/AudioWAV//1039_IEO_ANG_MD.wav
sad,../input/cremad/AudioWAV//1031_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1051_IWL_ANG_XX.wav
happy,../input/cremad/AudioWAV//1069_IEO_HAP_LO.wav
fear,../input/cremad/AudioWAV//1067_TSI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1026_IWL_FEA_XX.wav
sad,../input/cremad/AudioWAV//1034_ITS_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1087_TAI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1011_TAI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1085_IWL_FEA_XX.wav
angry,../input/cremad/AudioWAV//1048_IOM_ANG_XX.wav
fear,../input/cremad/AudioWAV//1065_ITS_FEA_XX.wav
angry,../input/cremad/AudioWAV//1067_ITH_ANG_XX.wav
happy,../input/cremad/AudioWAV//1070_MTI_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1023_IWW_DIS_XX.wav
happy,../input/cremad/AudioWAV//1034_TAI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1016_IWW_SAD_XX.wav
angry,../input/cremad/AudioWAV//1038_TAI_ANG_XX.wav
happy,../input/cremad/AudioWAV//1069_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1087_IEO_HAP_MD.wav
fear,../input/cremad/AudioWAV//1048_WSI_FEA_XX.wav
happy,../input/cremad/AudioWAV//1081_IEO_HAP_LO.wav
disgust,../input/cremad/AudioWAV//1085_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1064_ITH_FEA_XX.wav
happy,../input/cremad/AudioWAV//1039_DFA_HAP_XX.wav
sad,../input/cremad/AudioWAV//1083_IEO_SAD_HI.wav
sad,../input/cremad/AudioWAV//1050_IEO_SAD_LO.wav
angry,../input/cremad/AudioWAV//1057_TAI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1066_IEO_NEU_XX.wav
sad,../input/cremad/AudioWAV//1057_TAI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1081_MTI_SAD_XX.wav
disgust,../input/cremad/AudioWAV//1050_WSI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1090_ITS_NEU_XX.wav
happy,../input/cremad/AudioWAV//1057_ITH_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1038_ITS_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1064_IEO_DIS_LO.wav
sad,../input/cremad/AudioWAV//1033_WSI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1070_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1064_IWW_SAD_XX.wav
happy,../input/cremad/AudioWAV//1062_DFA_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1066_TIE_NEU_XX.wav
sad,../input/cremad/AudioWAV//1015_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1090_DFA_FEA_XX.wav
sad,../input/cremad/AudioWAV//1022_WSI_SAD_XX.wav
fear,../input/cremad/AudioWAV//1067_IEO_FEA_MD.wav
angry,../input/cremad/AudioWAV//1045_DFA_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1041_IEO_DIS_HI.wav
sad,../input/cremad/AudioWAV//1032_IOM_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1031_IEO_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1005_TIE_DIS_XX.wav
fear,../input/cremad/AudioWAV//1086_IEO_FEA_LO.wav
angry,../input/cremad/AudioWAV//1038_IOM_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1027_IEO_DIS_HI.wav
angry,../input/cremad/AudioWAV//1086_TAI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1014_IOM_FEA_XX.wav
angry,../input/cremad/AudioWAV//1005_IEO_ANG_LO.wav
disgust,../input/cremad/AudioWAV//1039_IWL_DIS_XX.wav
happy,../input/cremad/AudioWAV//1085_WSI_HAP_XX.wav
happy,../input/cremad/AudioWAV//1086_IOM_HAP_XX.wav
happy,../input/cremad/AudioWAV//1062_ITS_HAP_XX.wav
sad,../input/cremad/AudioWAV//1064_IEO_SAD_HI.wav
angry,../input/cremad/AudioWAV//1017_IEO_ANG_HI.wav
angry,../input/cremad/AudioWAV//1077_TIE_ANG_XX.wav
sad,../input/cremad/AudioWAV//1050_IWW_SAD_XX.wav
happy,../input/cremad/AudioWAV//1033_ITH_HAP_XX.wav
angry,../input/cremad/AudioWAV//1070_IWL_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1001_DFA_NEU_XX.wav
sad,../input/cremad/AudioWAV//1067_IWW_SAD_XX.wav
angry,../input/cremad/AudioWAV//1080_TAI_ANG_XX.wav
neutral,../input/cremad/AudioWAV//1064_TIE_NEU_XX.wav
angry,../input/cremad/AudioWAV//1045_IOM_ANG_XX.wav
angry,../input/cremad/AudioWAV//1031_DFA_ANG_XX.wav
happy,../input/cremad/AudioWAV//1014_ITH_HAP_XX.wav
happy,../input/cremad/AudioWAV//1023_ITH_HAP_XX.wav
fear,../input/cremad/AudioWAV//1081_ITS_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1071_IWW_DIS_XX.wav
fear,../input/cremad/AudioWAV//1068_MTI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1023_IWL_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1083_IEO_DIS_MD.wav
sad,../input/cremad/AudioWAV//1016_TIE_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1051_ITS_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1083_DFA_DIS_XX.wav
fear,../input/cremad/AudioWAV//1083_ITH_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1044_MTI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1069_IEO_FEA_MD.wav
fear,../input/cremad/AudioWAV//1038_IEO_FEA_MD.wav
sad,../input/cremad/AudioWAV//1042_MTI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1069_IWW_SAD_XX.wav
angry,../input/cremad/AudioWAV//1077_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1066_IEO_SAD_MD.wav
sad,../input/cremad/AudioWAV//1064_TIE_SAD_XX.wav
happy,../input/cremad/AudioWAV//1071_IEO_HAP_MD.wav
neutral,../input/cremad/AudioWAV//1077_IWL_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1086_ITS_DIS_XX.wav
sad,../input/cremad/AudioWAV//1019_DFA_SAD_XX.wav
fear,../input/cremad/AudioWAV//1035_WSI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1045_IWW_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1069_IEO_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1086_TIE_DIS_XX.wav
happy,../input/cremad/AudioWAV//1080_TIE_HAP_XX.wav
happy,../input/cremad/AudioWAV//1077_IEO_HAP_MD.wav
angry,../input/cremad/AudioWAV//1081_IOM_ANG_XX.wav
sad,../input/cremad/AudioWAV//1019_IWL_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1090_IWW_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1048_DFA_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1041_TSI_DIS_XX.wav
happy,../input/cremad/AudioWAV//1071_ITH_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1071_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1042_IWL_HAP_XX.wav
sad,../input/cremad/AudioWAV//1017_IEO_SAD_MD.wav
disgust,../input/cremad/AudioWAV//1071_IEO_DIS_LO.wav
happy,../input/cremad/AudioWAV//1044_TAI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1068_TIE_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1042_TSI_NEU_XX.wav
fear,../input/cremad/AudioWAV//1069_IEO_FEA_LO.wav
neutral,../input/cremad/AudioWAV//1068_ITH_NEU_XX.wav
fear,../input/cremad/AudioWAV//1038_TIE_FEA_XX.wav
fear,../input/cremad/AudioWAV//1062_IEO_FEA_HI.wav
neutral,../input/cremad/AudioWAV//1051_WSI_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1085_MTI_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1070_TAI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1044_WSI_NEU_XX.wav
angry,../input/cremad/AudioWAV//1045_IWW_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1016_ITS_DIS_XX.wav
disgust,../input/cremad/AudioWAV//1062_IOM_DIS_XX.wav
angry,../input/cremad/AudioWAV//1077_ITH_ANG_XX.wav
happy,../input/cremad/AudioWAV//1034_DFA_HAP_XX.wav
angry,../input/cremad/AudioWAV//1016_IEO_ANG_LO.wav
sad,../input/cremad/AudioWAV//1065_IWW_SAD_XX.wav
happy,../input/cremad/AudioWAV//1083_ITH_HAP_XX.wav
sad,../input/cremad/AudioWAV//1062_MTI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1005_ITH_ANG_XX.wav
disgust,../input/cremad/AudioWAV//1022_IEO_DIS_LO.wav
fear,../input/cremad/AudioWAV//1011_ITH_FEA_XX.wav
fear,../input/cremad/AudioWAV//1042_DFA_FEA_XX.wav
happy,../input/cremad/AudioWAV//1001_ITS_HAP_XX.wav
fear,../input/cremad/AudioWAV//1026_TSI_FEA_XX.wav
angry,../input/cremad/AudioWAV//1088_TIE_ANG_XX.wav
fear,../input/cremad/AudioWAV//1062_MTI_FEA_XX.wav
sad,../input/cremad/AudioWAV//1081_IOM_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1057_TIE_NEU_XX.wav
happy,../input/cremad/AudioWAV//1041_TSI_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1070_IEO_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1017_IEO_DIS_MD.wav
disgust,../input/cremad/AudioWAV//1039_ITS_DIS_XX.wav
sad,../input/cremad/AudioWAV//1005_IEO_SAD_HI.wav
neutral,../input/cremad/AudioWAV//1069_WSI_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1035_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1023_IEO_HAP_HI.wav
happy,../input/cremad/AudioWAV//1023_ITS_HAP_XX.wav
neutral,../input/cremad/AudioWAV//1081_TAI_NEU_XX.wav
happy,../input/cremad/AudioWAV//1068_DFA_HAP_XX.wav
fear,../input/cremad/AudioWAV//1016_ITH_FEA_XX.wav
sad,../input/cremad/AudioWAV//1051_IWL_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1065_DFA_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1062_DFA_NEU_XX.wav
disgust,../input/cremad/AudioWAV//1083_IOM_DIS_XX.wav
angry,../input/cremad/AudioWAV//1080_MTI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1035_IEO_FEA_HI.wav
angry,../input/cremad/AudioWAV//1040_IWW_ANG_XX.wav
sad,../input/cremad/AudioWAV//1023_IOM_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1067_IEO_NEU_XX.wav
sad,../input/cremad/AudioWAV//1051_ITS_SAD_XX.wav
happy,../input/cremad/AudioWAV//1033_TAI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1066_ITS_SAD_XX.wav
sad,../input/cremad/AudioWAV//1081_IWW_SAD_XX.wav
fear,../input/cremad/AudioWAV//1085_TSI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1062_ITS_NEU_XX.wav
neutral,../input/cremad/AudioWAV//1087_IOM_NEU_XX.wav
angry,../input/cremad/AudioWAV//1067_IWL_ANG_XX.wav
happy,../input/cremad/AudioWAV//1044_IWL_HAP_XX.wav
sad,../input/cremad/AudioWAV//1068_ITS_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1015_ITH_NEU_XX.wav
happy,../input/cremad/AudioWAV//1035_IWL_HAP_XX.wav
happy,../input/cremad/AudioWAV//1085_MTI_HAP_XX.wav
sad,../input/cremad/AudioWAV//1070_DFA_SAD_XX.wav
angry,../input/cremad/AudioWAV//1038_TIE_ANG_XX.wav
fear,../input/cremad/AudioWAV//1080_TAI_FEA_XX.wav
fear,../input/cremad/AudioWAV//1050_TAI_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1066_DFA_NEU_XX.wav
angry,../input/cremad/AudioWAV//1088_ITH_ANG_XX.wav
fear,../input/cremad/AudioWAV//1038_IOM_FEA_XX.wav
sad,../input/cremad/AudioWAV//1062_TSI_SAD_XX.wav
sad,../input/cremad/AudioWAV//1036_TAI_SAD_XX.wav
angry,../input/cremad/AudioWAV//1081_IWL_ANG_XX.wav
sad,../input/cremad/AudioWAV//1001_ITS_SAD_XX.wav
fear,../input/cremad/AudioWAV//1069_IWW_FEA_XX.wav
disgust,../input/cremad/AudioWAV//1026_ITH_DIS_XX.wav
neutral,../input/cremad/AudioWAV//1027_IWL_NEU_XX.wav
angry,../input/cremad/AudioWAV//1067_TSI_ANG_XX.wav
fear,../input/cremad/AudioWAV//1070_IWW_FEA_XX.wav
neutral,../input/cremad/AudioWAV//1083_MTI_NEU_XX.wav
sad,../input/cremad/AudioWAV//1071_ITH_SAD_XX.wav
neutral,../input/cremad/AudioWAV//1065_IOM_NEU_XX.wav
happy,../input/cremad/AudioWAV//1026_IOM_HAP_XX.wav
disgust,../input/cremad/AudioWAV//1062_ITS_DIS_XX.wav
happy,../input/cremad/AudioWAV//1081_WSI_HAP_XX.wav
